article_number,article_label,article_url,image_number,image_role,block_index,gallery_index,image_id,page_variant_url,orig_url,file_path,orig_format,orig_width,orig_height,actual_format,actual_width,actual_height,byte_size,sha256,download_status,exception_note,duplicate_of,primary_class,scene_tags,scene_description,motion_cues,risk_notes
16,Ekonika — Пять трендов сезона,https://ekonika.promo.page/media/na-letnih-kanikulah-5-trendov-sezona-68122cd631af7c4297e554bd_0_0,10,gallery_image,19,1,68122e9b9f74a13dc8d5dcb0,https://avatars.mds.yandex.net/get-promoarticles/6429949/pub_68122cd631af7c4297e554bd_68122e9b9f74a13dc8d5dcb0/scale_1200,https://avatars.mds.yandex.net/get-promoarticles/6429949/pub_68122cd631af7c4297e554bd_68122e9b9f74a13dc8d5dcb0/orig,articles/16-ekonika-letnie-trendy/10.jpeg,JPEG,600,600,JPEG,600,600,433795,0beb4eaa803006f736b53e9f161ee34102b4fabd420cc58f71a702f43da3877e,ok,,,product_still_life,layered_depth; small_object; fine_geometry; water_visible; liquid_surface; light_shadow_visible,"Голубая босоножка на тонком каблуке опирается каблуком на лимон на каменном бортике, за которым видна ярко-голубая вода бассейна.",Босоножка и лимон полностью неподвижны; допустимы лишь слабая игра света на воде и мягкое изменение существующих теней на камне.,"Нужно сохранить точный контакт тонкого каблука с лимоном, все ремешки и пряжку, квадратный нос, форму и фактуру лимона, направление длинных теней и границу воды."
16,Ekonika — Пять трендов сезона,https://ekonika.promo.page/media/na-letnih-kanikulah-5-trendov-sezona-68122cd631af7c4297e554bd_0_0,11,gallery_image,19,2,68122ea35b36b464327f0d12,https://avatars.mds.yandex.net/get-promoarticles/6429949/pub_68122cd631af7c4297e554bd_68122ea35b36b464327f0d12/scale_1200,https://avatars.mds.yandex.net/get-promoarticles/6429949/pub_68122cd631af7c4297e554bd_68122ea35b36b464327f0d12/orig,articles/16-ekonika-letnie-trendy/11.jpeg,JPEG,600,600,JPEG,600,600,271599,bece62f3c42bd3dd2893ccb536ca92b0bbb9e8ba2fb3d2383117c75fafcb4deb,ok,,,product_still_life,centered_symmetry; repeating_elements; fine_geometry; shallow_depth_of_field; water_visible; light_shadow_visible,"Пара салатовых босоножек с квадратными носами симметрично стоит на светлом бортике, а за ним видны размытая вода и металлические чаши.",Обувь остаётся неподвижной; допустимы только слабые блики на воде и минимальное изменение мягких теней под ремешками.,"Критичны парность и симметрия, квадратные носы, тонкие ремешки и каблуки, расстояние между босоножками, отражающие чаши, существующий фокус и водный фон."
16,Ekonika — Пять трендов сезона,https://ekonika.promo.page/media/na-letnih-kanikulah-5-trendov-sezona-68122cd631af7c4297e554bd_0_0,12,gallery_image,24,0,68122ed15b36b464327f0f84,https://avatars.mds.yandex.net/get-promoarticles/5400274/pub_68122cd631af7c4297e554bd_68122ed15b36b464327f0f84/scale_1200,https://avatars.mds.yandex.net/get-promoarticles/5400274/pub_68122cd631af7c4297e554bd_68122ed15b36b464327f0f84/orig,articles/16-ekonika-letnie-trendy/12.jpeg,JPEG,1500,1500,JPEG,1500,1500,3143396,b97301ce8b741bf67589da182c4dc15a0d059ca96d570c1bf46d61cf515137ad,ok,,,people_action,cropped_subject; partial_occlusion; face_identity; hands_visible; hand_object_interaction; small_object; fine_geometry; hair_visible; fabric_visible; foliage_visible; light_shadow_visible,"Женщина в тёмном платье и бордовых очках позирует с большой белой сумкой у каменной фигуры льва, на которой лежит вторая пара очков; фон полностью занят зелёной изгородью.","Она едва меняет наклон головы, спокойно дышит и слегка стабилизирует хват ремня сумки; волосы и листья реагируют только минимальной микродинамикой.","Нужно сохранить лицо за очками, кисть и хват ремня, форму белой сумки, обе пары очков, частичное перекрытие тела каменной фигурой, исходную обрезку и плотный рисунок листвы."
16,Ekonika — Пять трендов сезона,https://ekonika.promo.page/media/na-letnih-kanikulah-5-trendov-sezona-68122cd631af7c4297e554bd_0_0,13,gallery_image,24,1,68122ee05b36b464327f1021,https://avatars.mds.yandex.net/get-promoarticles/5400274/pub_68122cd631af7c4297e554bd_68122ee05b36b464327f1021/scale_1200,https://avatars.mds.yandex.net/get-promoarticles/5400274/pub_68122cd631af7c4297e554bd_68122ee05b36b464327f1021/orig,articles/16-ekonika-letnie-trendy/13.jpeg,JPEG,1500,1500,JPEG,1500,1500,2626752,7ede2e9930e2c08e92a3b3756aee3cf6e468b973028d86548d4e2dfa41ad450e,ok,,,people_action,wide_environment; face_identity; hands_visible; hand_object_interaction; fine_geometry; hair_visible; fabric_visible; clouds_visible; water_visible; stable_horizon; light_shadow_visible,"Женщина в чёрном костюме и голубых босоножках в полный рост позирует на каменном парапете с белой сумкой на фоне озера, гор и голубого неба.","Она слегка переносит вес, едва поворачивает голову и сохраняет оба контакта рук с камнем и сумкой; волосы и ткань движутся минимально, вода остаётся спокойной.","Критичны лицо за очками, анатомия длинных ног и кистей, устойчивый контакт стоп с узким парапетом, ручка сумки, тонкие ремешки и каблуки, каменная геометрия и горизонт воды."
17,Level Мичуринский — Трёхсторонняя квартира,https://level.promo.page/michurinskiy/trehstoronniaia-kvartira-unikalnyi-vid-iz-kajdoi-komnaty-689321d24ca9367d4afa0eff_0_0,01,cover,,,68922161acebed29e5979742,https://avatars.mds.yandex.net/get-promoarticles/5096941/pub_68921eb4033ee859a38c17ce_68922161acebed29e5979742/scale_1200,https://avatars.mds.yandex.net/get-promoarticles/5096941/pub_68921eb4033ee859a38c17ce_68922161acebed29e5979742/orig,articles/17-level-michurinskiy-kvartira/01.jpeg,JPEG,1200,675,JPEG,1200,675,222655,d5a32f8570d436600c4e9baf6ec36f94c09d1608df1f46ebd62d6ef7ff79b078,ok,,,architecture_place,wide_environment; stable_horizon; strict_verticals; layered_depth; repeating_elements; reflection; foliage_visible; clouds_visible; light_shadow_visible,Рендер жилого комплекса показывает группу высотных башен над густым зелёным парком под голубым небом.,Архитектура остаётся неподвижной; допустимы лишь едва заметное движение листвы и облаков и мягкое смещение солнечных бликов на стекле.,"Хрупки строгие вертикали и перспектива башен, точный ритм окон и фасадных секций, контуры крон, форма облаков и направление солнечного света."
17,Level Мичуринский — Трёхсторонняя квартира,https://level.promo.page/michurinskiy/trehstoronniaia-kvartira-unikalnyi-vid-iz-kajdoi-komnaty-689321d24ca9367d4afa0eff_0_0,02,article_image,3,,68921eb92e8a3f134e875288,https://avatars.mds.yandex.net/get-promoarticles/5126709/pub_68921eb4033ee859a38c17ce_68921eb92e8a3f134e875288/scale_1200,https://avatars.mds.yandex.net/get-promoarticles/5126709/pub_68921eb4033ee859a38c17ce_68921eb92e8a3f134e875288/orig,articles/17-level-michurinskiy-kvartira/02.png,PNG,1200,568,PNG,1200,568,888126,458991e745aa6d74c991525512c7bacbdf6de11647d2313586fe3f3f94c60fcf,ok,,,architecture_place,wide_environment; stable_horizon; layered_depth; repeating_elements; water_visible; foliage_visible; light_shadow_visible,"Панорамный городской вид с высоты объединяет жилые кварталы, осенний парк, дорожную сеть и несколько прудов.","На воде проходит слабая рябь, листва едва шевелится, а панорама и линия горизонта остаются устойчивыми.","Важно сохранить дальнюю городскую перспективу, точные береговые линии и дороги, ритм окон, мелкие здания, осенние кроны и световую дымку."
17,Level Мичуринский — Трёхсторонняя квартира,https://level.promo.page/michurinskiy/trehstoronniaia-kvartira-unikalnyi-vid-iz-kajdoi-komnaty-689321d24ca9367d4afa0eff_0_0,03,article_image,9,,68921eb92e8a3f134e875289,https://avatars.mds.yandex.net/get-promoarticles/5521748/pub_68921eb4033ee859a38c17ce_68921eb92e8a3f134e875289/scale_1200,https://avatars.mds.yandex.net/get-promoarticles/5521748/pub_68921eb4033ee859a38c17ce_68921eb92e8a3f134e875289/orig,articles/17-level-michurinskiy-kvartira/03.png,PNG,1200,900,PNG,1200,900,1348872,6b8096102a45083f1979804469ae42ecb7b7cc54643ce091a4ae06825dfaced1,ok,,,interior,wide_environment; layered_depth; strict_verticals; repeating_elements; fine_geometry; reflection; transparent_material; fabric_visible; foliage_visible; light_shadow_visible,"Светлый интерьер кухни-столовой с мраморным островом, большим столом, мягкими стульями, панорамными окнами и длинными шторами.","Только мягкое изменение дневного света и бликов на стекле и столешницах; мебель, посуда, растения и шторы сохраняют положение.","Хрупки перспектива комнаты, вертикали окон и шкафов, тонкая геометрия подвесных светильников и ножек, повторяющаяся посуда, прозрачные бокалы, ткань штор и отражения."
17,Level Мичуринский — Трёхсторонняя квартира,https://level.promo.page/michurinskiy/trehstoronniaia-kvartira-unikalnyi-vid-iz-kajdoi-komnaty-689321d24ca9367d4afa0eff_0_0,04,article_image,14,,689a8232d851483b05ac90c7,https://avatars.mds.yandex.net/get-promoarticles/6429949/pub_689321d24ca9367d4afa0eff_689a8232d851483b05ac90c7/scale_1200,https://avatars.mds.yandex.net/get-promoarticles/6429949/pub_689321d24ca9367d4afa0eff_689a8232d851483b05ac90c7/orig,articles/17-level-michurinskiy-kvartira/04.png,PNG,745,564,PNG,745,564,73532,1e12409dda4364441d31890410fa0229d36b6b20b7affbdf2a323ec397bc0366,ok,,,text_interface_collage,overhead_flat_lay; readable_text; fine_geometry; repeating_elements,"Графический план трёхсторонней квартиры показывает комнаты, перегородки, двери, мебель, растения и числовые обозначения площадей.","Полностью статичная схема без движения камеры, перестройки помещений или анимации обозначений.","Нужно сохранить читаемость всех чисел, толщину и стыки стен, дуги дверей, расположение мебели и растений, количество окон и точную геометрию плана."
17,Level Мичуринский — Трёхсторонняя квартира,https://level.promo.page/michurinskiy/trehstoronniaia-kvartira-unikalnyi-vid-iz-kajdoi-komnaty-689321d24ca9367d4afa0eff_0_0,05,article_image,17,,689a8232d851483b05ac90c6,https://avatars.mds.yandex.net/get-promoarticles/5096941/pub_689321d24ca9367d4afa0eff_689a8232d851483b05ac90c6/scale_1200,https://avatars.mds.yandex.net/get-promoarticles/5096941/pub_689321d24ca9367d4afa0eff_689a8232d851483b05ac90c6/orig,articles/17-level-michurinskiy-kvartira/05.png,PNG,749,570,PNG,749,570,88073,f90d7f9dcd6fc8a7bf2ca84b3c47c36ae73d78f8cf24b82ad2405a34695bca0f,ok,,,text_interface_collage,overhead_flat_lay; readable_text; fine_geometry; repeating_elements,"Графический план квартиры с угловым остеклением показывает спальни, гостиную, кухню, санузлы, мебель и числовые площади помещений.","Полностью статичная схема; контуры, подписи и условные обозначения не двигаются и не меняются.","Хрупки читаемые числа, нерегулярный внешний контур, тонкие линии сантехники и мебели, дуги дверей, повторяющиеся окна и точные пропорции комнат."
17,Level Мичуринский — Трёхсторонняя квартира,https://level.promo.page/michurinskiy/trehstoronniaia-kvartira-unikalnyi-vid-iz-kajdoi-komnaty-689321d24ca9367d4afa0eff_0_0,06,article_image,19,,68921eb94ca9367d4af2191a,https://avatars.mds.yandex.net/get-promoarticles/5400274/pub_68921eb4033ee859a38c17ce_68921eb94ca9367d4af2191a/scale_1200,https://avatars.mds.yandex.net/get-promoarticles/5400274/pub_68921eb4033ee859a38c17ce_68921eb94ca9367d4af2191a/orig,articles/17-level-michurinskiy-kvartira/06.png,PNG,1200,900,PNG,1200,900,1654893,0d6c60bc8696b04015563567c5e0fe94c731e24829c88e608b42fe8d22c54b11,ok,,,architecture_place,wide_environment; stable_horizon; strict_verticals; layered_depth; repeating_elements; multiple_people; water_visible; foliage_visible; clouds_visible; light_shadow_visible,"Высотные башни жилого комплекса стоят за зелёным парком с дорожками, ручьём и небольшими группами гуляющих людей.","Листва и вода едва движутся, далёкие пешеходы завершают один короткий шаг, а башни и камера сохраняют устойчивость.","Важно удержать вертикали и пропорции башен, ритм окон, число и позиции далёких людей, берег ручья, форму крон, облаков и длинных световых бликов."
17,Level Мичуринский — Трёхсторонняя квартира,https://level.promo.page/michurinskiy/trehstoronniaia-kvartira-unikalnyi-vid-iz-kajdoi-komnaty-689321d24ca9367d4afa0eff_0_0,07,gallery_image,22,0,689a8269b34b9e1b90f12f0b,https://avatars.mds.yandex.net/get-promoarticles/7545082/pub_689321d24ca9367d4afa0eff_689a8269b34b9e1b90f12f0b/scale_1200,https://avatars.mds.yandex.net/get-promoarticles/7545082/pub_689321d24ca9367d4afa0eff_689a8269b34b9e1b90f12f0b/orig,articles/17-level-michurinskiy-kvartira/07.webp,WEBP,360,270,WEBP,360,270,40880,7dcb85ac63deb2a1b910bc7296739caa80b9d3a0c0c348e9817aedbe29af06eb,ok,,,architecture_place,overhead_flat_lay; wide_environment; fine_geometry; repeating_elements; water_visible; foliage_visible; light_shadow_visible,"Вид строго сверху показывает мастер-план жилого квартала с башнями, дорогами, дворами, парковками, лесом и вытянутым прудом.","Допустимы только почти незаметная рябь на воде и мягкое изменение света; планировка, здания и дороги остаются полностью неподвижными.","Хрупки точные контуры и число корпусов, дорожная сеть, парковочные ряды, границы пруда, плотная фактура деревьев и отношения масштаба всех элементов."
17,Level Мичуринский — Трёхсторонняя квартира,https://level.promo.page/michurinskiy/trehstoronniaia-kvartira-unikalnyi-vid-iz-kajdoi-komnaty-689321d24ca9367d4afa0eff_0_0,08,gallery_image,22,1,68921eb9033ee859a38c17f4,https://avatars.mds.yandex.net/get-promoarticles/5521748/pub_68921eb4033ee859a38c17ce_68921eb9033ee859a38c17f4/scale_1200,https://avatars.mds.yandex.net/get-promoarticles/5521748/pub_68921eb4033ee859a38c17ce_68921eb9033ee859a38c17f4/orig,articles/17-level-michurinskiy-kvartira/08.jpeg,JPEG,540,182,JPEG,540,182,20893,f923d9fce2d1f3ac0013f922e2bef8f6eda6e20a7474c37330ab70597091dfda,ok,,,text_interface_collage,close_framing; cropped_subject; readable_text; fine_geometry,Крупно показан фрагмент юридического дисклеймера с чёрным кириллическим текстом на белом фоне.,"Текст и кадр полностью неподвижны; прокрутка, масштабирование и появление новых строк исключены.","Нужно сохранить точное содержание, форму букв и межстрочные интервалы, а также исходную обрезку строк по левому, правому и верхнему краям без достраивания скрытого текста."
18,Dalan — Правда и мифы о средствах для волос,https://dalan.promo.page/media/pravda-i-mify-o-tureckih-sredstvah-dlia-volos-68dd15f114a62125e8c2ea23_0_0,01,cover,,,68dd18dcd513b60433a0e24b,https://avatars.mds.yandex.net/get-promoarticles/5400274/pub_68dd15f114a62125e8c2ea23_68dd18dcd513b60433a0e24b/scale_1200,https://avatars.mds.yandex.net/get-promoarticles/5400274/pub_68dd15f114a62125e8c2ea23_68dd18dcd513b60433a0e24b/orig,articles/18-dalan-sredstva-dlia-volos/01.jpeg,JPEG,750,1000,JPEG,750,1000,104309,ca6b66f4598578182b7d66f149ae3cedd789cd9561cf68fb7ae6b833277eca30,ok,,,product_still_life,close_framing; cropped_subject; partial_occlusion; readable_text; logo_or_label; small_object; fine_geometry; repeating_elements; layered_depth; light_shadow_visible,"В открытой картонной коробке стоят флакон шампуня, тюбик кондиционера и маленький пробник крема Dalan d’Olive.",Предметы и коробка остаются неподвижными; меняются лишь очень слабые блики на упаковках и естественная тень.,"Хрупки логотипы и многострочные этикетки, точное число трёх продуктов, маленький пробник, перекрытия упаковок, клапаны коробки и рисунок оливок на её передней стенке."
18,Dalan — Правда и мифы о средствах для волос,https://dalan.promo.page/media/pravda-i-mify-o-tureckih-sredstvah-dlia-volos-68dd15f114a62125e8c2ea23_0_0,02,article_image,5,,68dec2021e0aa4307804a41f,https://avatars.mds.yandex.net/get-promoarticles/6429949/pub_68dd15f114a62125e8c2ea23_68dec2021e0aa4307804a41f/scale_1200,https://avatars.mds.yandex.net/get-promoarticles/6429949/pub_68dd15f114a62125e8c2ea23_68dec2021e0aa4307804a41f/orig,articles/18-dalan-sredstva-dlia-volos/02.png,PNG,554,641,PNG,554,641,661899,8dc8d51c74f6be418f6f33dac6c2b9b5cf8167f8b06040fd0095a87856f8c3d3,ok,,,product_still_life,close_framing; cropped_subject; partial_occlusion; readable_text; logo_or_label; small_object; fine_geometry; layered_depth; foliage_visible; light_shadow_visible,"В открытой подарочной коробке лежат два зелёных средства Dalan d’Olive и небольшая печатная открытка, рядом стоит декоративное растение.",Композиция остаётся статичной; допустимо лишь мягкое смещение света на упаковках и едва заметное естественное движение листьев.,"Важно сохранить надписи и логотипы, форму и взаимное перекрытие двух упаковок, маленькую открытку с портретом и флагом, бумажный наполнитель, геометрию коробки и контур растения."
18,Dalan — Правда и мифы о средствах для волос,https://dalan.promo.page/media/pravda-i-mify-o-tureckih-sredstvah-dlia-volos-68dd15f114a62125e8c2ea23_0_0,03,article_image,7,,68dd1750bcd7b652a0080123,https://avatars.mds.yandex.net/get-promoarticles/5096941/pub_68dd15f114a62125e8c2ea23_68dd1750bcd7b652a0080123/scale_1200,https://avatars.mds.yandex.net/get-promoarticles/5096941/pub_68dd15f114a62125e8c2ea23_68dd1750bcd7b652a0080123/orig,articles/18-dalan-sredstva-dlia-volos/03.png,PNG,1880,1232,PNG,1880,1232,851749,8e73931971f83362dc9d74ec212deaebef315d39ad9ae5e4fe53bec7d8bbb6e0,ok,,,text_interface_collage,interface_content; readable_text; composite_layout; repeating_elements; fine_geometry; small_object; cropped_subject,"Скриншот отзыва показывает имя автора, пять звёзд, дату, кириллический текст и две миниатюры фотографий товара.","Интерфейс полностью статичен; прокрутка, нажатия, смена выбранной миниатюры и перерисовка текста исключены.","Хрупки содержание и переносы текста, ровно пять звёзд, аватар и меню, границы и порядок двух миниатюр, фиолетовая рамка выбора и исходная обрезка нижней части интерфейса."
18,Dalan — Правда и мифы о средствах для волос,https://dalan.promo.page/media/pravda-i-mify-o-tureckih-sredstvah-dlia-volos-68dd15f114a62125e8c2ea23_0_0,04,article_image,14,,68dd17503dbc117ab4ba2ba9,https://avatars.mds.yandex.net/get-promoarticles/5096941/pub_68dd15f114a62125e8c2ea23_68dd17503dbc117ab4ba2ba9/scale_1200,https://avatars.mds.yandex.net/get-promoarticles/5096941/pub_68dd15f114a62125e8c2ea23_68dd17503dbc117ab4ba2ba9/orig,articles/18-dalan-sredstva-dlia-volos/04.jpeg,JPEG,960,1280,JPEG,960,1280,63110,76a1d413c68c2e0de527312495c8b1926d84fcd96d8f66d8aa7ef96421daef4d,ok,,,product_still_life,overhead_flat_lay; close_framing; cropped_subject; partial_occlusion; readable_text; logo_or_label; fine_geometry; reflection; transparent_material; liquid_surface; water_visible; light_shadow_visible,Флакон шампуня и тюбик кондиционера Dalan d’Olive лежат рядом в воде с пеной и розовыми декоративными фрагментами.,"Вода и пена едва успокаиваются вокруг неподвижных упаковок, а влажные блики мягко смещаются без новых брызг.","Нужно сохранить две упаковки, читаемые этикетки и логотипы, их взаимное перекрытие, границу и прозрачность воды, отражения, пену, частично обрезанный слив и розовые детали."
18,Dalan — Правда и мифы о средствах для волос,https://dalan.promo.page/media/pravda-i-mify-o-tureckih-sredstvah-dlia-volos-68dd15f114a62125e8c2ea23_0_0,05,article_image,15,,68dd1750d513b60433a0d013,https://avatars.mds.yandex.net/get-promoarticles/5400274/pub_68dd15f114a62125e8c2ea23_68dd1750d513b60433a0d013/scale_1200,https://avatars.mds.yandex.net/get-promoarticles/5400274/pub_68dd15f114a62125e8c2ea23_68dd1750d513b60433a0d013/orig,articles/18-dalan-sredstva-dlia-volos/05.jpeg,JPEG,960,1280,JPEG,960,1280,62955,d1e4e3c7d60afdf7b5de47cb1337b9dee6d220285692b05abdd6b097a546d211,ok,,,people_action,close_framing; cropped_subject; partial_occlusion; hands_visible; hair_visible; fabric_visible; strict_verticals; light_shadow_visible,"Женщина в тёмном платье стоит спиной к камере и показывает очень длинные прямые волосы, вытянув правую руку в сторону.","Она слегка стабилизирует вытянутую руку, а волосы делают одно небольшое естественное покачивание и возвращаются в покой.","Хрупки длина, гладкость и контур волос, пропорции тела, видимая левая кисть, обрезанная рамкой правая рука, складки платья и скрытое лицо, которое нельзя раскрывать или достраивать."
18,Dalan — Правда и мифы о средствах для волос,https://dalan.promo.page/media/pravda-i-mify-o-tureckih-sredstvah-dlia-volos-68dd15f114a62125e8c2ea23_0_0,06,article_image,23,,68dd175014a62125e8c2f9f4,https://avatars.mds.yandex.net/get-promoarticles/5485055/pub_68dd15f114a62125e8c2ea23_68dd175014a62125e8c2f9f4/scale_1200,https://avatars.mds.yandex.net/get-promoarticles/5485055/pub_68dd15f114a62125e8c2ea23_68dd175014a62125e8c2f9f4/orig,articles/18-dalan-sredstva-dlia-volos/06.jpeg,JPEG,959,1280,JPEG,959,1280,60855,ad7f92f3257e3929a22600218f78ec4604899063671bd0fa7c1b439748af0a63,ok,,,people_action,close_framing; cropped_subject; partial_occlusion; hands_visible; hand_object_interaction; small_object; hair_visible; fabric_visible; strict_verticals; light_shadow_visible,"Женщина, стоящая спиной к камере, проводит белой щёткой по очень длинным прямым волосам, удерживая пряди другой рукой.",Она завершает один короткий проход щётки вниз и стабилизирует обе руки; волосы мягко следуют за движением и затем успокаиваются.,"Хрупки обе руки и пальцы, контакт белой щётки с волосами, непрерывный контур и длина прядей, скрытое лицо, тонкие бретели и исходная обрезка тела."
18,Dalan — Правда и мифы о средствах для волос,https://dalan.promo.page/media/pravda-i-mify-o-tureckih-sredstvah-dlia-volos-68dd15f114a62125e8c2ea23_0_0,07,article_image,24,,68dd1751d513b60433a0d014,https://avatars.mds.yandex.net/get-promoarticles/6165752/pub_68dd15f114a62125e8c2ea23_68dd1751d513b60433a0d014/scale_1200,https://avatars.mds.yandex.net/get-promoarticles/6165752/pub_68dd15f114a62125e8c2ea23_68dd1751d513b60433a0d014/orig,articles/18-dalan-sredstva-dlia-volos/07.png,PNG,4120,2896,PNG,4120,2896,6351377,263900d86147ed9ee2bdf01592f34aef27cac31aedfc79ba70b1a924b18984d8,ok,,,text_interface_collage,composite_layout; interface_content; readable_text; logo_or_label; repeating_elements; close_framing; cropped_subject; small_object; fine_geometry,Составной кадр объединяет фотографию средств Dalan и карточки с человеком слева с интерфейсом подробного отзыва покупателя справа.,"Обе панели полностью статичны; параллакс между ними, прокрутка, смена состояния интерфейса и движение товаров исключены.","Нужно сохранить границу двух панелей, читаемый текст и логотипы, ровно пять звёзд, серые теги, миниатюру, форму упаковок и открытки, а также исходно обрезанные края фотографии и ответа продавца."
19,Level.Travel — Отпуск в Турции,https://level-travel.promo.page/media/planiruem-otpusk-v-turcii-5-laifhakov-ot-leveltravel-6819e3e1ea1b0b7bc375fe75_0_0,01,cover,,,6819e452ea1b0b7bc37603d2,https://avatars.mds.yandex.net/get-promoarticles/5521748/pub_6819e3e1ea1b0b7bc375fe75_6819e452ea1b0b7bc37603d2/scale_1200,https://avatars.mds.yandex.net/get-promoarticles/5521748/pub_6819e3e1ea1b0b7bc375fe75_6819e452ea1b0b7bc37603d2/orig,articles/19-level-travel-otpusk-v-turcii/01.jpeg,JPEG,1152,896,JPEG,1152,896,437140,ccbe39ee916e85fe7730a9622f9ee20cef5d34c87f58ca686f015ed6ddbaaa01,ok,,,product_still_life,layered_depth; readable_text; logo_or_label; fine_geometry; repeating_elements; transparent_material; fabric_visible; light_shadow_visible,"На полосатом пляжном полотенце и песке разложены открытая книга, прозрачные солнцезащитные очки, оранжевый флакон с этикеткой и соломенная шляпа.",Предметы остаются неподвижными; допустим лишь очень медленный стабильный дрейф камеры и едва заметное смещение существующих бликов на линзах и флаконе.,"Нужно сохранить печатный текст книги и этикетки, тонкую геометрию оправы, прозрачность линз, ритм полос полотенца, плетение шляпы и точное направление жёстких теней."
19,Level.Travel — Отпуск в Турции,https://level-travel.promo.page/media/planiruem-otpusk-v-turcii-5-laifhakov-ot-leveltravel-6819e3e1ea1b0b7bc375fe75_0_0,02,article_image,4,,6819e3e3be7d547b49e58163,https://avatars.mds.yandex.net/get-promoarticles/5126709/pub_6819e3e1ea1b0b7bc375fe75_6819e3e3be7d547b49e58163/scale_1200,https://avatars.mds.yandex.net/get-promoarticles/5126709/pub_6819e3e1ea1b0b7bc375fe75_6819e3e3be7d547b49e58163/orig,articles/19-level-travel-otpusk-v-turcii/02.png,PNG,1028,594,PNG,1028,594,98198,fc9e930a12046d234b70b58ac067350ec543684bbb69e5b0763fe6b619954b91,ok,,,text_interface_collage,readable_text; interface_content; repeating_elements; strict_verticals,"На белом фоне показана таблица цен на туры в Турцию из Москвы: четыре месяца образуют столбцы, а длительности поездки — строки с синими ссылками-ценами.","Полностью статичный кадр с заблокированной камерой; текст, ссылки и табличная сетка не меняются и не получают параллакс.","Критичны точные названия месяцев, длительности, все числа и знаки рубля, выравнивание четырёх столбцов, одинаковые интервалы строк и нижний дисклеймер."
19,Level.Travel — Отпуск в Турции,https://level-travel.promo.page/media/planiruem-otpusk-v-turcii-5-laifhakov-ot-leveltravel-6819e3e1ea1b0b7bc375fe75_0_0,03,article_image,8,,6819e3e311f2443fdd9562a9,https://avatars.mds.yandex.net/get-promoarticles/5521748/pub_6819e3e1ea1b0b7bc375fe75_6819e3e311f2443fdd9562a9/scale_1200,https://avatars.mds.yandex.net/get-promoarticles/5521748/pub_6819e3e1ea1b0b7bc375fe75_6819e3e311f2443fdd9562a9/orig,articles/19-level-travel-otpusk-v-turcii/03.png,PNG,1320,572,PNG,1320,572,208566,db0e70aa9a5074682eb01e7f3eec5ff31845a34c156e324e7487aa039376918a,ok,,,text_interface_collage,readable_text; interface_content; repeating_elements; composite_layout,"Скриншот содержит две расположенные друг под другом карточки отзывов об отеле с зелёными оценками, датами, инициалами, заголовками и длинным русским текстом.","Интерфейс остаётся полностью неподвижным; камера зафиксирована, карточки не прокручиваются, а текст и оценки не перерисовываются.","Высокий риск искажения длинного кириллического текста, оценок 9.7 и 10, дат, имён и инициалов; нельзя менять границу между карточками, отступы или число блоков."
19,Level.Travel — Отпуск в Турции,https://level-travel.promo.page/media/planiruem-otpusk-v-turcii-5-laifhakov-ot-leveltravel-6819e3e1ea1b0b7bc375fe75_0_0,04,article_image,12,,6819e3e311f2443fdd9562aa,https://avatars.mds.yandex.net/get-promoarticles/5126709/pub_6819e3e1ea1b0b7bc375fe75_6819e3e311f2443fdd9562aa/scale_1200,https://avatars.mds.yandex.net/get-promoarticles/5126709/pub_6819e3e1ea1b0b7bc375fe75_6819e3e311f2443fdd9562aa/orig,articles/19-level-travel-otpusk-v-turcii/04.png,PNG,1600,920,PNG,1600,920,424393,0e98083a6bea3861a5cc24ad6d3c76cc634ee11f5071d9367b98e531617d7c9a,ok,,,text_interface_collage,cropped_subject; readable_text; logo_or_label; interface_content; fine_geometry; repeating_elements; composite_layout,"Скриншот сервиса бронирования объединяет панель фильтров туроператоров, карточки перелётов Москва—Анталья, логотипы авиакомпаний и правый ценовой блок с кнопкой бронирования.","Только статичное удержание исходного интерфейса и рамки кадра; фильтры, маршруты, кнопки и карточки не переключаются, не прокручиваются и не анимируются.","Нужно сохранить весь читаемый текст, цены и время рейсов, состояния чекбоксов, логотипы авиакомпаний, тонкие линии маршрутов, повторяющиеся иконки багажа и исходно обрезанные края интерфейса."
